video_id,subset,label,gloss,feature_path,mask_path,frames_found,frames_used,visible_ratio,status
00594,train,471,accept,preprocessed_nslt2000/landmarks/00594.npy,preprocessed_nslt2000/landmarks/00594_mask.npy,32,32,0.890625,processed
00597,train,471,accept,preprocessed_nslt2000/landmarks/00597.npy,preprocessed_nslt2000/landmarks/00597_mask.npy,32,32,0.8265625238418579,processed
00599,train,471,accept,preprocessed_nslt2000/landmarks/00599.npy,preprocessed_nslt2000/landmarks/00599_mask.npy,32,32,1.0,processed
00603,train,471,accept,preprocessed_nslt2000/landmarks/00603.npy,preprocessed_nslt2000/landmarks/00603_mask.npy,32,32,0.77734375,processed
00623,train,51,accident,preprocessed_nslt2000/landmarks/00623.npy,preprocessed_nslt2000/landmarks/00623_mask.npy,32,32,0.8414062261581421,processed
00624,train,51,accident,preprocessed_nslt2000/landmarks/00624.npy,preprocessed_nslt2000/landmarks/00624_mask.npy,32,32,0.7867187261581421,processed
00628,train,51,accident,preprocessed_nslt2000/landmarks/00628.npy,preprocessed_nslt2000/landmarks/00628_mask.npy,32,32,0.792187511920929,processed
00629,train,51,accident,preprocessed_nslt2000/landmarks/00629.npy,preprocessed_nslt2000/landmarks/00629_mask.npy,32,32,0.8539062738418579,processed
00631,train,51,accident,preprocessed_nslt2000/landmarks/00631.npy,preprocessed_nslt2000/landmarks/00631_mask.npy,32,32,0.9507812261581421,processed
00632,train,51,accident,preprocessed_nslt2000/landmarks/00632.npy,preprocessed_nslt2000/landmarks/00632_mask.npy,32,32,0.8453124761581421,processed
00633,train,51,accident,preprocessed_nslt2000/landmarks/00633.npy,preprocessed_nslt2000/landmarks/00633_mask.npy,32,32,0.46875,processed
00639,train,51,accident,preprocessed_nslt2000/landmarks/00639.npy,preprocessed_nslt2000/landmarks/00639_mask.npy,32,32,0.7421875,processed
00663,train,1041,accomplish,preprocessed_nslt2000/landmarks/00663.npy,preprocessed_nslt2000/landmarks/00663_mask.npy,32,32,0.8578125238418579,processed
00666,train,1041,accomplish,preprocessed_nslt2000/landmarks/00666.npy,preprocessed_nslt2000/landmarks/00666_mask.npy,32,32,1.0,processed
00668,train,1041,accomplish,preprocessed_nslt2000/landmarks/00668.npy,preprocessed_nslt2000/landmarks/00668_mask.npy,32,32,0.8046875,processed
00690,train,1285,accountant,preprocessed_nslt2000/landmarks/00690.npy,preprocessed_nslt2000/landmarks/00690_mask.npy,32,32,0.7828124761581421,processed
00694,train,1285,accountant,preprocessed_nslt2000/landmarks/00694.npy,preprocessed_nslt2000/landmarks/00694_mask.npy,32,32,0.788281261920929,processed
00835,train,804,across,preprocessed_nslt2000/landmarks/00835.npy,preprocessed_nslt2000/landmarks/00835_mask.npy,32,32,0.874218761920929,processed
00836,train,804,across,preprocessed_nslt2000/landmarks/00836.npy,preprocessed_nslt2000/landmarks/00836_mask.npy,32,32,0.890625,processed
00839,train,804,across,preprocessed_nslt2000/landmarks/00839.npy,preprocessed_nslt2000/landmarks/00839_mask.npy,32,32,0.803906261920929,processed
00842,train,804,across,preprocessed_nslt2000/landmarks/00842.npy,preprocessed_nslt2000/landmarks/00842_mask.npy,32,32,0.760937511920929,processed
00847,train,1601,act,preprocessed_nslt2000/landmarks/00847.npy,preprocessed_nslt2000/landmarks/00847_mask.npy,32,32,0.8265625238418579,processed
00849,train,1601,act,preprocessed_nslt2000/landmarks/00849.npy,preprocessed_nslt2000/landmarks/00849_mask.npy,32,32,0.9945312738418579,processed
00851,train,1601,act,preprocessed_nslt2000/landmarks/00851.npy,preprocessed_nslt2000/landmarks/00851_mask.npy,32,32,0.760937511920929,processed
00854,train,1286,action,preprocessed_nslt2000/landmarks/00854.npy,preprocessed_nslt2000/landmarks/00854_mask.npy,32,32,0.821093738079071,processed
00855,train,1286,action,preprocessed_nslt2000/landmarks/00855.npy,preprocessed_nslt2000/landmarks/00855_mask.npy,32,32,1.0,processed
00858,train,1286,action,preprocessed_nslt2000/landmarks/00858.npy,preprocessed_nslt2000/landmarks/00858_mask.npy,32,32,0.7640625238418579,processed
00869,train,1287,active,preprocessed_nslt2000/landmarks/00869.npy,preprocessed_nslt2000/landmarks/00869_mask.npy,32,32,0.77734375,processed
00871,train,1287,active,preprocessed_nslt2000/landmarks/00871.npy,preprocessed_nslt2000/landmarks/00871_mask.npy,32,32,0.9671875238418579,processed
00874,train,1287,active,preprocessed_nslt2000/landmarks/00874.npy,preprocessed_nslt2000/landmarks/00874_mask.npy,32,32,0.760937511920929,processed
00890,train,1288,activity,preprocessed_nslt2000/landmarks/00890.npy,preprocessed_nslt2000/landmarks/00890_mask.npy,32,32,0.770312488079071,processed
00891,train,1288,activity,preprocessed_nslt2000/landmarks/00891.npy,preprocessed_nslt2000/landmarks/00891_mask.npy,32,32,0.821093738079071,processed
00894,train,1288,activity,preprocessed_nslt2000/landmarks/00894.npy,preprocessed_nslt2000/landmarks/00894_mask.npy,32,32,1.0,processed
00899,train,805,actor,preprocessed_nslt2000/landmarks/00899.npy,preprocessed_nslt2000/landmarks/00899_mask.npy,32,32,0.819531261920929,processed
00901,train,805,actor,preprocessed_nslt2000/landmarks/00901.npy,preprocessed_nslt2000/landmarks/00901_mask.npy,32,32,0.9507812261581421,processed
00904,train,805,actor,preprocessed_nslt2000/landmarks/00904.npy,preprocessed_nslt2000/landmarks/00904_mask.npy,32,32,0.77734375,processed
00946,train,1602,adapt,preprocessed_nslt2000/landmarks/00946.npy,preprocessed_nslt2000/landmarks/00946_mask.npy,32,32,0.8031250238418579,processed
00947,train,1602,adapt,preprocessed_nslt2000/landmarks/00947.npy,preprocessed_nslt2000/landmarks/00947_mask.npy,32,32,0.8101562261581421,processed
00949,train,1602,adapt,preprocessed_nslt2000/landmarks/00949.npy,preprocessed_nslt2000/landmarks/00949_mask.npy,32,32,0.901562511920929,processed
00951,train,1602,adapt,preprocessed_nslt2000/landmarks/00951.npy,preprocessed_nslt2000/landmarks/00951_mask.npy,32,32,0.20937499403953552,processed
00962,train,631,add,preprocessed_nslt2000/landmarks/00962.npy,preprocessed_nslt2000/landmarks/00962_mask.npy,32,32,0.8851562738418579,processed
00963,train,631,add,preprocessed_nslt2000/landmarks/00963.npy,preprocessed_nslt2000/landmarks/00963_mask.npy,32,32,0.852343738079071,processed
00964,train,631,add,preprocessed_nslt2000/landmarks/00964.npy,preprocessed_nslt2000/landmarks/00964_mask.npy,32,32,0.879687488079071,processed
00965,train,631,add,preprocessed_nslt2000/landmarks/00965.npy,preprocessed_nslt2000/landmarks/00965_mask.npy,32,32,0.788281261920929,processed
00967,train,631,add,preprocessed_nslt2000/landmarks/00967.npy,preprocessed_nslt2000/landmarks/00967_mask.npy,32,32,0.9507812261581421,processed
01012,train,1289,address,preprocessed_nslt2000/landmarks/01012.npy,preprocessed_nslt2000/landmarks/01012_mask.npy,32,32,0.879687488079071,processed
01018,train,1289,address,preprocessed_nslt2000/landmarks/01018.npy,preprocessed_nslt2000/landmarks/01018_mask.npy,32,32,1.0,processed
01024,train,1289,address,preprocessed_nslt2000/landmarks/01024.npy,preprocessed_nslt2000/landmarks/01024_mask.npy,32,32,0.20703125,processed
01065,train,1603,adjective,preprocessed_nslt2000/landmarks/01065.npy,preprocessed_nslt2000/landmarks/01065_mask.npy,32,32,0.7593749761581421,processed
01066,train,1603,adjective,preprocessed_nslt2000/landmarks/01066.npy,preprocessed_nslt2000/landmarks/01066_mask.npy,32,32,0.75,processed
01068,train,1603,adjective,preprocessed_nslt2000/landmarks/01068.npy,preprocessed_nslt2000/landmarks/01068_mask.npy,32,32,0.824999988079071,processed
01076,train,1604,adjust,preprocessed_nslt2000/landmarks/01076.npy,preprocessed_nslt2000/landmarks/01076_mask.npy,32,32,0.901562511920929,processed
01079,train,1604,adjust,preprocessed_nslt2000/landmarks/01079.npy,preprocessed_nslt2000/landmarks/01079_mask.npy,32,32,0.17109374701976776,processed
01101,train,1605,admire,preprocessed_nslt2000/landmarks/01101.npy,preprocessed_nslt2000/landmarks/01101_mask.npy,32,32,0.7992187738418579,processed
01103,train,1605,admire,preprocessed_nslt2000/landmarks/01103.npy,preprocessed_nslt2000/landmarks/01103_mask.npy,32,32,0.3421874940395355,processed
01107,train,1605,admire,preprocessed_nslt2000/landmarks/01107.npy,preprocessed_nslt2000/landmarks/01107_mask.npy,32,32,0.22343750298023224,processed
01118,train,1606,admit,preprocessed_nslt2000/landmarks/01118.npy,preprocessed_nslt2000/landmarks/01118_mask.npy,32,32,0.7867187261581421,processed
01120,train,1606,admit,preprocessed_nslt2000/landmarks/01120.npy,preprocessed_nslt2000/landmarks/01120_mask.npy,32,32,0.7281249761581421,processed
01122,train,1606,admit,preprocessed_nslt2000/landmarks/01122.npy,preprocessed_nslt2000/landmarks/01122_mask.npy,32,32,0.824999988079071,processed
01127,train,1606,admit,preprocessed_nslt2000/landmarks/01127.npy,preprocessed_nslt2000/landmarks/01127_mask.npy,32,32,0.14687499403953552,processed
01157,train,1042,adopt,preprocessed_nslt2000/landmarks/01157.npy,preprocessed_nslt2000/landmarks/01157_mask.npy,32,32,0.7718750238418579,processed
01160,train,1042,adopt,preprocessed_nslt2000/landmarks/01160.npy,preprocessed_nslt2000/landmarks/01160_mask.npy,32,32,1.0,processed
01162,train,1042,adopt,preprocessed_nslt2000/landmarks/01162.npy,preprocessed_nslt2000/landmarks/01162_mask.npy,32,32,0.24531249701976776,processed
01206,train,472,adult,preprocessed_nslt2000/landmarks/01206.npy,preprocessed_nslt2000/landmarks/01206_mask.npy,32,32,0.742968738079071,processed
01207,train,472,adult,preprocessed_nslt2000/landmarks/01207.npy,preprocessed_nslt2000/landmarks/01207_mask.npy,32,32,0.737500011920929,processed
01208,train,472,adult,preprocessed_nslt2000/landmarks/01208.npy,preprocessed_nslt2000/landmarks/01208_mask.npy,32,32,0.710156261920929,processed
01209,train,472,adult,preprocessed_nslt2000/landmarks/01209.npy,preprocessed_nslt2000/landmarks/01209_mask.npy,32,32,0.7593749761581421,processed
01214,train,472,adult,preprocessed_nslt2000/landmarks/01214.npy,preprocessed_nslt2000/landmarks/01214_mask.npy,32,32,0.819531261920929,processed
01217,train,472,adult,preprocessed_nslt2000/landmarks/01217.npy,preprocessed_nslt2000/landmarks/01217_mask.npy,32,32,0.15234375,processed
01227,train,1607,advanced,preprocessed_nslt2000/landmarks/01227.npy,preprocessed_nslt2000/landmarks/01227_mask.npy,32,32,0.8851562738418579,processed
01229,train,1607,advanced,preprocessed_nslt2000/landmarks/01229.npy,preprocessed_nslt2000/landmarks/01229_mask.npy,32,32,0.9945312738418579,processed
01231,train,1607,advanced,preprocessed_nslt2000/landmarks/01231.npy,preprocessed_nslt2000/landmarks/01231_mask.npy,32,32,0.24531249701976776,processed
01252,train,1043,advantage,preprocessed_nslt2000/landmarks/01252.npy,preprocessed_nslt2000/landmarks/01252_mask.npy,32,32,0.19296875596046448,processed
01265,train,1608,adverb,preprocessed_nslt2000/landmarks/01265.npy,preprocessed_nslt2000/landmarks/01265_mask.npy,32,32,0.770312488079071,processed
01266,train,1608,adverb,preprocessed_nslt2000/landmarks/01266.npy,preprocessed_nslt2000/landmarks/01266_mask.npy,32,32,0.75,processed
01268,train,1608,adverb,preprocessed_nslt2000/landmarks/01268.npy,preprocessed_nslt2000/landmarks/01268_mask.npy,32,32,0.824999988079071,processed
01320,train,1290,affect,preprocessed_nslt2000/landmarks/01320.npy,preprocessed_nslt2000/landmarks/01320_mask.npy,32,32,0.848437488079071,processed
01321,train,1290,affect,preprocessed_nslt2000/landmarks/01321.npy,preprocessed_nslt2000/landmarks/01321_mask.npy,32,32,0.788281261920929,processed
01327,train,1290,affect,preprocessed_nslt2000/landmarks/01327.npy,preprocessed_nslt2000/landmarks/01327_mask.npy,32,32,0.21250000596046448,processed
01374,train,1291,afraid,preprocessed_nslt2000/landmarks/01374.npy,preprocessed_nslt2000/landmarks/01374_mask.npy,32,32,0.788281261920929,processed
01376,train,1291,afraid,preprocessed_nslt2000/landmarks/01376.npy,preprocessed_nslt2000/landmarks/01376_mask.npy,32,32,1.0,processed
01381,train,1291,afraid,preprocessed_nslt2000/landmarks/01381.npy,preprocessed_nslt2000/landmarks/01381_mask.npy,32,32,0.19062499701976776,processed
01383,train,76,africa,preprocessed_nslt2000/landmarks/01383.npy,preprocessed_nslt2000/landmarks/01383_mask.npy,32,32,0.7046874761581421,processed
01384,train,76,africa,preprocessed_nslt2000/landmarks/01384.npy,preprocessed_nslt2000/landmarks/01384_mask.npy,32,32,0.20234374701976776,processed
01385,train,76,africa,preprocessed_nslt2000/landmarks/01385.npy,preprocessed_nslt2000/landmarks/01385_mask.npy,32,32,0.764843761920929,processed
01387,train,76,africa,preprocessed_nslt2000/landmarks/01387.npy,preprocessed_nslt2000/landmarks/01387_mask.npy,32,32,0.78125,processed
01388,train,76,africa,preprocessed_nslt2000/landmarks/01388.npy,preprocessed_nslt2000/landmarks/01388_mask.npy,32,32,0.739062488079071,processed
01418,train,473,after,preprocessed_nslt2000/landmarks/01418.npy,preprocessed_nslt2000/landmarks/01418_mask.npy,32,32,0.737500011920929,processed
01419,train,473,after,preprocessed_nslt2000/landmarks/01419.npy,preprocessed_nslt2000/landmarks/01419_mask.npy,32,32,0.33125001192092896,processed
01428,train,473,after,preprocessed_nslt2000/landmarks/01428.npy,preprocessed_nslt2000/landmarks/01428_mask.npy,32,32,0.19062499701976776,processed
01433,train,350,afternoon,preprocessed_nslt2000/landmarks/01433.npy,preprocessed_nslt2000/landmarks/01433_mask.npy,32,32,0.8140624761581421,processed
01434,train,350,afternoon,preprocessed_nslt2000/landmarks/01434.npy,preprocessed_nslt2000/landmarks/01434_mask.npy,32,32,0.8414062261581421,processed
01435,train,350,afternoon,preprocessed_nslt2000/landmarks/01435.npy,preprocessed_nslt2000/landmarks/01435_mask.npy,32,32,0.792187511920929,processed
01442,train,350,afternoon,preprocessed_nslt2000/landmarks/01442.npy,preprocessed_nslt2000/landmarks/01442_mask.npy,32,32,0.7992187738418579,processed
01460,train,139,again,preprocessed_nslt2000/landmarks/01460.npy,preprocessed_nslt2000/landmarks/01460_mask.npy,32,32,0.7867187261581421,processed
01461,train,139,again,preprocessed_nslt2000/landmarks/01461.npy,preprocessed_nslt2000/landmarks/01461_mask.npy,32,32,0.7867187261581421,processed
01463,train,139,again,preprocessed_nslt2000/landmarks/01463.npy,preprocessed_nslt2000/landmarks/01463_mask.npy,32,32,0.7828124761581421,processed
01464,train,139,again,preprocessed_nslt2000/landmarks/01464.npy,preprocessed_nslt2000/landmarks/01464_mask.npy,32,32,0.821093738079071,processed
01466,train,139,again,preprocessed_nslt2000/landmarks/01466.npy,preprocessed_nslt2000/landmarks/01466_mask.npy,32,32,0.91796875,processed
01471,train,139,again,preprocessed_nslt2000/landmarks/01471.npy,preprocessed_nslt2000/landmarks/01471_mask.npy,32,32,0.7718750238418579,processed
01473,train,1292,against,preprocessed_nslt2000/landmarks/01473.npy,preprocessed_nslt2000/landmarks/01473_mask.npy,32,32,0.7593749761581421,processed
01474,train,1292,against,preprocessed_nslt2000/landmarks/01474.npy,preprocessed_nslt2000/landmarks/01474_mask.npy,32,32,0.842968761920929,processed
01479,train,1292,against,preprocessed_nslt2000/landmarks/01479.npy,preprocessed_nslt2000/landmarks/01479_mask.npy,32,32,0.758593738079071,processed
01485,train,351,age,preprocessed_nslt2000/landmarks/01485.npy,preprocessed_nslt2000/landmarks/01485_mask.npy,32,32,0.737500011920929,processed
01486,train,351,age,preprocessed_nslt2000/landmarks/01486.npy,preprocessed_nslt2000/landmarks/01486_mask.npy,32,32,0.78125,processed
01495,train,351,age,preprocessed_nslt2000/landmarks/01495.npy,preprocessed_nslt2000/landmarks/01495_mask.npy,32,32,0.706250011920929,processed
01505,train,1293,agenda,preprocessed_nslt2000/landmarks/01505.npy,preprocessed_nslt2000/landmarks/01505_mask.npy,32,32,0.7484375238418579,processed
01507,train,1293,agenda,preprocessed_nslt2000/landmarks/01507.npy,preprocessed_nslt2000/landmarks/01507_mask.npy,32,32,0.824999988079071,processed
01515,train,1293,agenda,preprocessed_nslt2000/landmarks/01515.npy,preprocessed_nslt2000/landmarks/01515_mask.npy,32,32,0.76953125,processed
01552,train,474,ago,preprocessed_nslt2000/landmarks/01552.npy,preprocessed_nslt2000/landmarks/01552_mask.npy,32,32,0.715624988079071,processed
01556,train,474,ago,preprocessed_nslt2000/landmarks/01556.npy,preprocessed_nslt2000/landmarks/01556_mask.npy,32,32,0.824999988079071,processed
01557,train,474,ago,preprocessed_nslt2000/landmarks/01557.npy,preprocessed_nslt2000/landmarks/01557_mask.npy,32,32,0.824999988079071,processed
01558,train,474,ago,preprocessed_nslt2000/landmarks/01558.npy,preprocessed_nslt2000/landmarks/01558_mask.npy,32,32,0.7320312261581421,processed
01561,train,474,ago,preprocessed_nslt2000/landmarks/01561.npy,preprocessed_nslt2000/landmarks/01561_mask.npy,32,32,0.824999988079071,processed
01564,train,474,ago,preprocessed_nslt2000/landmarks/01564.npy,preprocessed_nslt2000/landmarks/01564_mask.npy,32,32,0.6953125,processed
01575,train,806,agree,preprocessed_nslt2000/landmarks/01575.npy,preprocessed_nslt2000/landmarks/01575_mask.npy,32,32,0.801562488079071,processed
01577,train,806,agree,preprocessed_nslt2000/landmarks/01577.npy,preprocessed_nslt2000/landmarks/01577_mask.npy,32,32,0.8265625238418579,processed
01579,train,806,agree,preprocessed_nslt2000/landmarks/01579.npy,preprocessed_nslt2000/landmarks/01579_mask.npy,32,32,0.975781261920929,processed
01582,train,806,agree,preprocessed_nslt2000/landmarks/01582.npy,preprocessed_nslt2000/landmarks/01582_mask.npy,32,32,0.7992187738418579,processed
01584,train,1609,agreement,preprocessed_nslt2000/landmarks/01584.npy,preprocessed_nslt2000/landmarks/01584_mask.npy,32,32,0.8960937261581421,processed
01585,train,1609,agreement,preprocessed_nslt2000/landmarks/01585.npy,preprocessed_nslt2000/landmarks/01585_mask.npy,32,32,0.848437488079071,processed
01586,train,1609,agreement,preprocessed_nslt2000/landmarks/01586.npy,preprocessed_nslt2000/landmarks/01586_mask.npy,32,32,0.975781261920929,processed
01587,train,1609,agreement,preprocessed_nslt2000/landmarks/01587.npy,preprocessed_nslt2000/landmarks/01587_mask.npy,32,32,0.7992187738418579,processed
01599,train,1294,ahead,preprocessed_nslt2000/landmarks/01599.npy,preprocessed_nslt2000/landmarks/01599_mask.npy,32,32,0.815625011920929,processed
01602,train,1294,ahead,preprocessed_nslt2000/landmarks/01602.npy,preprocessed_nslt2000/landmarks/01602_mask.npy,32,32,0.9398437738418579,processed
01605,train,1294,ahead,preprocessed_nslt2000/landmarks/01605.npy,preprocessed_nslt2000/landmarks/01605_mask.npy,32,32,0.788281261920929,processed
01610,train,1281,a,preprocessed_nslt2000/landmarks/01610.npy,preprocessed_nslt2000/landmarks/01610_mask.npy,32,32,0.6953125,processed
01612,train,1281,a,preprocessed_nslt2000/landmarks/01612.npy,preprocessed_nslt2000/landmarks/01612_mask.npy,32,32,0.824999988079071,processed
01615,train,1281,a,preprocessed_nslt2000/landmarks/01615.npy,preprocessed_nslt2000/landmarks/01615_mask.npy,32,32,0.711718738079071,processed
01624,train,1610,aid,preprocessed_nslt2000/landmarks/01624.npy,preprocessed_nslt2000/landmarks/01624_mask.npy,32,32,0.7445312738418579,processed
01626,train,1610,aid,preprocessed_nslt2000/landmarks/01626.npy,preprocessed_nslt2000/landmarks/01626_mask.npy,32,32,0.86328125,processed
01627,train,1610,aid,preprocessed_nslt2000/landmarks/01627.npy,preprocessed_nslt2000/landmarks/01627_mask.npy,32,32,0.86328125,processed
01643,train,1295,aim,preprocessed_nslt2000/landmarks/01643.npy,preprocessed_nslt2000/landmarks/01643_mask.npy,32,32,0.7328125238418579,processed
01646,train,1295,aim,preprocessed_nslt2000/landmarks/01646.npy,preprocessed_nslt2000/landmarks/01646_mask.npy,32,32,0.41874998807907104,processed
01652,train,1295,aim,preprocessed_nslt2000/landmarks/01652.npy,preprocessed_nslt2000/landmarks/01652_mask.npy,32,32,0.76953125,processed
01653,train,1295,aim,preprocessed_nslt2000/landmarks/01653.npy,preprocessed_nslt2000/landmarks/01653_mask.npy,32,32,0.606249988079071,processed
01724,train,632,airplane,preprocessed_nslt2000/landmarks/01724.npy,preprocessed_nslt2000/landmarks/01724_mask.npy,32,32,0.7320312261581421,processed
01726,train,632,airplane,preprocessed_nslt2000/landmarks/01726.npy,preprocessed_nslt2000/landmarks/01726_mask.npy,32,32,0.792187511920929,processed
01727,train,632,airplane,preprocessed_nslt2000/landmarks/01727.npy,preprocessed_nslt2000/landmarks/01727_mask.npy,32,32,0.72265625,processed
01730,train,632,airplane,preprocessed_nslt2000/landmarks/01730.npy,preprocessed_nslt2000/landmarks/01730_mask.npy,32,32,0.91796875,processed
01734,train,632,airplane,preprocessed_nslt2000/landmarks/01734.npy,preprocessed_nslt2000/landmarks/01734_mask.npy,32,32,0.706250011920929,processed
01804,train,807,alarm,preprocessed_nslt2000/landmarks/01804.npy,preprocessed_nslt2000/landmarks/01804_mask.npy,32,32,1.0,processed
01808,train,807,alarm,preprocessed_nslt2000/landmarks/01808.npy,preprocessed_nslt2000/landmarks/01808_mask.npy,32,32,0.8046875,processed
01832,train,1296,alcohol,preprocessed_nslt2000/landmarks/01832.npy,preprocessed_nslt2000/landmarks/01832_mask.npy,32,32,0.766406238079071,processed
01836,train,1296,alcohol,preprocessed_nslt2000/landmarks/01836.npy,preprocessed_nslt2000/landmarks/01836_mask.npy,32,32,0.989062488079071,processed
01839,train,1296,alcohol,preprocessed_nslt2000/landmarks/01839.npy,preprocessed_nslt2000/landmarks/01839_mask.npy,32,32,0.766406238079071,processed
01875,train,1297,algebra,preprocessed_nslt2000/landmarks/01875.npy,preprocessed_nslt2000/landmarks/01875_mask.npy,32,32,0.852343738079071,processed
01876,train,1297,algebra,preprocessed_nslt2000/landmarks/01876.npy,preprocessed_nslt2000/landmarks/01876_mask.npy,32,32,0.8101562261581421,processed
01880,train,1297,algebra,preprocessed_nslt2000/landmarks/01880.npy,preprocessed_nslt2000/landmarks/01880_mask.npy,32,32,0.793749988079071,processed
01922,train,1298,all day,preprocessed_nslt2000/landmarks/01922.npy,preprocessed_nslt2000/landmarks/01922_mask.npy,32,32,0.80859375,processed
01923,train,1298,all day,preprocessed_nslt2000/landmarks/01923.npy,preprocessed_nslt2000/landmarks/01923_mask.npy,32,32,0.8960937261581421,processed
01924,train,1298,all day,preprocessed_nslt2000/landmarks/01924.npy,preprocessed_nslt2000/landmarks/01924_mask.npy,32,32,0.8335937261581421,processed
01926,train,1298,all day,preprocessed_nslt2000/landmarks/01926.npy,preprocessed_nslt2000/landmarks/01926_mask.npy,32,32,0.87109375,processed
01927,train,1298,all day,preprocessed_nslt2000/landmarks/01927.npy,preprocessed_nslt2000/landmarks/01927_mask.npy,32,32,0.514843761920929,processed
01955,train,808,allergy,preprocessed_nslt2000/landmarks/01955.npy,preprocessed_nslt2000/landmarks/01955_mask.npy,32,32,0.86328125,processed
01956,train,808,allergy,preprocessed_nslt2000/landmarks/01956.npy,preprocessed_nslt2000/landmarks/01956_mask.npy,32,32,0.907031238079071,processed
01957,train,808,allergy,preprocessed_nslt2000/landmarks/01957.npy,preprocessed_nslt2000/landmarks/01957_mask.npy,32,32,0.780468761920929,processed
01960,train,808,allergy,preprocessed_nslt2000/landmarks/01960.npy,preprocessed_nslt2000/landmarks/01960_mask.npy,32,32,0.907031238079071,processed
01962,train,808,allergy,preprocessed_nslt2000/landmarks/01962.npy,preprocessed_nslt2000/landmarks/01962_mask.npy,32,32,0.8539062738418579,processed
01987,train,18,all,preprocessed_nslt2000/landmarks/01987.npy,preprocessed_nslt2000/landmarks/01987_mask.npy,32,32,0.37187498807907104,processed
01988,train,18,all,preprocessed_nslt2000/landmarks/01988.npy,preprocessed_nslt2000/landmarks/01988_mask.npy,32,32,0.859375,processed
01991,train,18,all,preprocessed_nslt2000/landmarks/01991.npy,preprocessed_nslt2000/landmarks/01991_mask.npy,32,32,0.852343738079071,processed
01992,train,18,all,preprocessed_nslt2000/landmarks/01992.npy,preprocessed_nslt2000/landmarks/01992_mask.npy,32,32,0.9125000238418579,processed
02003,train,18,all,preprocessed_nslt2000/landmarks/02003.npy,preprocessed_nslt2000/landmarks/02003_mask.npy,32,32,0.8265625238418579,processed
02010,train,1611,alligator,preprocessed_nslt2000/landmarks/02010.npy,preprocessed_nslt2000/landmarks/02010_mask.npy,32,32,0.6953125,processed
02012,train,1611,alligator,preprocessed_nslt2000/landmarks/02012.npy,preprocessed_nslt2000/landmarks/02012_mask.npy,32,32,0.8843749761581421,processed
02014,train,1611,alligator,preprocessed_nslt2000/landmarks/02014.npy,preprocessed_nslt2000/landmarks/02014_mask.npy,32,32,0.20703125,processed
02045,train,475,allow,preprocessed_nslt2000/landmarks/02045.npy,preprocessed_nslt2000/landmarks/02045_mask.npy,32,32,0.78125,processed
