"video_id","subset","label","gloss","feature_path","mask_path","frames_found","frames_used","visible_ratio","status"
"03122","train","181","approve","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03122.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03122_mask.npy","32","32","0.760937511920929","existing"
"03124","train","181","approve","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03124.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03124_mask.npy","32","32","1.0","existing"
"03131","train","181","approve","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03131.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03131_mask.npy","32","32","0.758593738079071","existing"
"03267","train","258","argue","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03267.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03267_mask.npy","32","32","0.80859375","existing"
"03268","train","258","argue","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03268.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03268_mask.npy","32","32","0.742968738079071","existing"
"03270","train","258","argue","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03270.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03270_mask.npy","32","32","0.26875001192092896","existing"
"03273","train","258","argue","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03273.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03273_mask.npy","32","32","0.874218761920929","existing"
"03274","train","258","argue","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03274.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03274_mask.npy","32","32","0.75","existing"
"03277","train","258","argue","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03277.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03277_mask.npy","32","32","0.9671875238418579","existing"
"03282","train","258","argue","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03282.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03282_mask.npy","32","32","0.8101562261581421","existing"
"03437","train","182","arrive","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03437.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03437_mask.npy","32","32","0.819531261920929","existing"
"03438","train","182","arrive","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03438.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03438_mask.npy","32","32","0.8851562738418579","existing"
"03439","train","182","arrive","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03439.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/03439_mask.npy","32","32","0.788281261920929","existing"
"04505","train","259","baby","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04505.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04505_mask.npy","32","32","0.8140624761581421","existing"
"04506","train","259","baby","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04506.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04506_mask.npy","32","32","0.8578125238418579","existing"
"04511","train","259","baby","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04511.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04511_mask.npy","32","32","0.86328125","existing"
"04514","train","259","baby","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04514.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04514_mask.npy","32","32","0.815625011920929","existing"
"04592","train","260","back","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04592.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04592_mask.npy","32","32","0.742968738079071","existing"
"04604","train","260","back","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04604.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04604_mask.npy","32","32","0.684374988079071","existing"
"04616","train","105","backpack","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04616.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04616_mask.npy","32","32","0.8578125238418579","existing"
"04618","train","105","backpack","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04618.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04618_mask.npy","32","32","0.874218761920929","existing"
"04619","train","105","backpack","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04619.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04619_mask.npy","32","32","0.901562511920929","existing"
"04624","train","105","backpack","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04624.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04624_mask.npy","32","32","0.91796875","existing"
"04631","train","105","backpack","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04631.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04631_mask.npy","32","32","0.733593761920929","existing"
"04708","train","140","bad","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04708.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04708_mask.npy","32","32","0.7210937738418579","existing"
"04709","train","140","bad","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04709.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04709_mask.npy","32","32","0.7320312261581421","existing"
"04712","train","140","bad","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04712.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04712_mask.npy","32","32","0.737500011920929","existing"
"04713","train","140","bad","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04713.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04713_mask.npy","32","32","0.7593749761581421","existing"
"04718","train","140","bad","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04718.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04718_mask.npy","32","32","0.5249999761581421","existing"
"04723","train","140","bad","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04723.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04723_mask.npy","32","32","0.690625011920929","existing"
"04768","train","261","bake","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04768.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04768_mask.npy","32","32","0.80859375","existing"
"04772","train","261","bake","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04772.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04772_mask.npy","32","32","0.8960937261581421","existing"
"04775","train","261","bake","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04775.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04775_mask.npy","32","32","0.760937511920929","existing"
"04795","train","183","balance","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04795.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04795_mask.npy","32","32","0.819531261920929","existing"
"04797","train","183","balance","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04797.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04797_mask.npy","32","32","0.901562511920929","existing"
"04798","train","183","balance","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04798.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04798_mask.npy","32","32","0.8687499761581421","existing"
"04799","train","183","balance","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04799.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04799_mask.npy","32","32","0.842968761920929","existing"
"04801","train","183","balance","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04801.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04801_mask.npy","32","32","0.989062488079071","existing"
"04803","train","183","balance","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04803.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04803_mask.npy","32","32","0.97265625","existing"
"04849","train","141","ball","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04849.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04849_mask.npy","32","32","0.792187511920929","existing"
"04850","train","141","ball","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04850.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04850_mask.npy","32","32","0.819531261920929","existing"
"04851","train","141","ball","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04851.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04851_mask.npy","32","32","0.86328125","existing"
"04852","train","141","ball","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04852.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04852_mask.npy","32","32","0.842968761920929","existing"
"04854","train","141","ball","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04854.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04854_mask.npy","32","32","1.0","existing"
"04864","train","141","ball","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04864.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04864_mask.npy","32","32","0.42578125","existing"
"04897","train","184","banana","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04897.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04897_mask.npy","32","32","0.46953123807907104","existing"
"04898","train","184","banana","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04898.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04898_mask.npy","32","32","0.8960937261581421","existing"
"04899","train","184","banana","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04899.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04899_mask.npy","32","32","0.9125000238418579","existing"
"04900","train","184","banana","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04900.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04900_mask.npy","32","32","0.815625011920929","existing"
"04903","train","184","banana","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04903.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/04903_mask.npy","32","32","0.9453125","existing"
"05087","train","106","bar","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/05087.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/05087_mask.npy","32","32","0.7593749761581421","existing"
"05090","train","106","bar","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/05090.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/05090_mask.npy","32","32","0.7554687261581421","existing"
"05095","train","106","bar","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/05095.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/05095_mask.npy","32","32","1.0","existing"
"05097","train","106","bar","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/05097.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/05097_mask.npy","32","32","0.934374988079071","existing"
"05098","train","106","bar","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/05098.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/05098_mask.npy","32","32","0.26249998807907104","existing"
"05103","train","106","bar","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/05103.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/05103_mask.npy","32","32","0.11406250298023224","existing"
"05229","train","77","basketball","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/05229.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/05229_mask.npy","32","32","0.86328125","existing"
"05230","train","77","basketball","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/05230.npy","/kaggle/input/datasets/mohamedmedhaffar/preprocessed-300/preprocessed_nslt300/landmarks/05230_mask.npy","32","32","0.784375011920929","existing"
